id,category,body,subject
211,business_request,"Hi Ivan Petrescu, please circulate the Project Liberty brief document ahead of December 16 and firm up the estimates.",Following up on the build specifications
212,business_request,"Hi Ivan Petrescu, please draft the Initiative Aurora contract so the legal team can review the contract terms before February 2.",Follow up on Initiative Aurora
213,business_request,"Hi Ivan Petrescu, please draft the Program Glint contract so the legal team can review the contract terms before January 8.",Follow up on Program Glint
214,business_request,"Hi Ivan Petrescu, quick follow up on the Umbracore contract for Program Glint. The team flagged the contract value of $541,200, due May 6.",About the agreement review
215,business_request,"Hi Ivan Petrescu, the Project Nimbus functional requirements list is short by a few items. Could you refresh the functional requirements with Stonehill Provisions and sort out the open questions?",On the needs list
216,business_request,"Hi Ivan Petrescu, the Project Umbra functional requirements list is short by a few items. Could you refresh the functional requirements with Whetstone Finance and review and approve?",Regarding the scope outline
217,business_request,"Hi Jacinta Boswell, please draft the Project Liberty contract so the legal team can review the contract terms before April 28.",Project Liberty documents
218,business_request,"Hi Jacinta Boswell, quick follow up on the Redpine contract for Program Glint. The team flagged the contract value of $341,200, due February 2.",Contract for Program Glint
219,business_request,"Hi Jacinta Boswell, the team is asking for approval on the updated Project Velvet plan. Could you provide the approval by February 19?",About the go ahead
220,business_request,"Hi Julia Vogel, please draft the Project Willow contract so the legal team can review the contract terms before June 7.",On the paperwork bundle
221,business_request,"Hi Julia Vogel, the team is asking for approval on the updated Initiative Juno plan. Could you provide the approval by December 16?",Contract for Initiative Juno
222,business_request,"Hi Julia Vogel, the team is asking for approval on the updated Project Ember plan. Could you provide the approval by October 29?",Budget for Project Ember
223,business_request,"Hi Kendall Ashworth, please circulate the Project Orchid brief document ahead of November 6 and close out the outstanding items.",About the reference set
224,business_request,"Hi Kendall Ashworth, please draft the Project Umbra contract so the legal team can review the contract terms before March 29.",Project Umbra approval
225,business_request,"Hi Kendall Ashworth, please draft the Stream Saffron contract so the legal team can review the contract terms before June 7.",On the clause annotations
226,business_request,"Hi Kendall Ashworth, quick follow up on the Orbitron contract for Project Orchid. The team flagged the contract value of $790,300, due November 6.",Contract for Project Orchid
227,business_request,"Hi Kendall Ashworth, the team is asking for approval on the updated Project Liberty plan. Could you provide the approval by February 2?",Contract for Project Liberty
228,business_request,"Hi Kevin Ortega, could you send over the latest quarterly budget figures for Initiative Everest before November 14? We need them for the $18,300 sign off.",Following up on the period close review
229,business_request,"Hi Kevin Ortega, the Project Umbra functional requirements list is short by a few items. Could you refresh the functional requirements with Coastside Biotech and loop in the sponsor?",Follow up on Project Umbra
230,business_request,"Hi Lena Ashford, please circulate the Initiative Citrine brief document ahead of October 13 and package up the findings.",Contract for Initiative Citrine
231,business_request,"Hi Lena Ashford, quick follow up on the Juno Rail contract for Initiative Juno. The team flagged the contract value of $188,400, due April 28.",On the agreement draft
232,business_request,"Hi Lena Ashford, the team is asking for approval on the updated Program Aster plan. Could you provide the approval by February 27?",Following up on the go ahead
233,business_request,"Hi Lena Ashford, the team is asking for approval on the updated Project Yew plan. Could you provide the approval by the first week of the quarter?",Budget for Project Yew
234,business_request,"Hi Lorenzo Castellano, could you send over the latest quarterly budget figures for Project Xenon before January 8? We need them for the $248,500 sign off.",Question about the cycle outlook summary
